LATITUDE,LONGITUDE,utm_e,utm_n,population,count_intersections,street_length_avg,street_length_total,streets_per_node_avg,betweenness_centrality_avg,closeness_centrality_avg,clustering_coefficient_avg,street_length_total_ext,primary_length_total_ext,highway_length_total_ext,road_length_total_ext,street_oneway_length_total_ext,fraction_oneway_ext,count_roads_ext,road_lenght_avg_ext,cf,POI_Count,N_BFA,N_OtherServices,N_Retail,N_Est_Mfg,N_Est_RW,N_Est_Services,N_Est_BFA,N_Emp_Mfg,N_Emp_RW,N_Emp_Services,N_Emp_BFA,N_Emp_Tot,fis_score
-12.066424,-77.015558,280595.8868,8665296.973,24616,143,78.60649935,18629.74035,3.55862069,0.05304102,0.001317691,0.006896552,18629.74035,0,0,18629.74035,13022.00768,0.698990294,237,78.60649935,1.758118345,316,74,48,194,77,133,313,6,17215,14586,51635,724,85898,0.5
-12.067429,-77.014005,280770.9309,8665187.613,24616,143,78.60649935,18629.74035,3.55862069,0.05304102,0.001317691,0.006896552,18629.74035,0,0,18629.74035,13022.00768,0.698990294,237,78.60649935,1.758118345,316,74,48,194,77,133,313,6,17215,14586,51635,724,85898,0.5
-12.113476,-77.023747,279752.4088,8660079.227,22618,154,82.89633825,21387.25527,3.572327044,0.058136675,0.001150588,0.020545073,17112.51114,3576.71061,634.6274793,21323.84923,15948.68629,0.931989826,258,82.65057842,2.613112974,120,48,27,45,170,327,1102,81,38683,26726,262161,13168,355101,0.526396474
-12.178671,-77.004298,281917.7034,8652881,9873,59,104.8563376,9017.645031,3.245901639,0.083138835,0.001568949,0.016393443,9017.645031,0,0,9017.645031,2281.90684,0.253049087,86,104.8563376,1.769923441,17,5,7,5,217,311,895,18,93860,42794,160401,5173,321020,0.5
-12.114202,-77.028551,279219.493,8659997.816,22618,154,82.89633825,21387.25527,3.572327044,0.058136675,0.001150588,0.020545073,17112.51114,3576.71061,634.6274793,21323.84923,15948.68629,0.931989826,258,82.65057842,2.613112974,120,48,27,45,170,327,1102,81,38683,26726,262161,13168,355101,0.526396474
-12.114035,-77.028575,279219.3285,8660019.945,22618,154,82.89633825,21387.25527,3.572327044,0.058136675,0.001150588,0.020545073,17112.51114,3576.71061,634.6274793,21323.84923,15948.68629,0.931989826,258,82.65057842,2.613112974,120,48,27,45,170,327,1102,81,38683,26726,262161,13168,355101,0.526396474
-12.144143,-76.973577,285231.516,8656733.609,17273,214,70.61943483,21821.40536,3.224299065,0.044343058,0.001302881,0.013239875,21659.44571,161.9596524,0,21821.40536,5782.503977,0.266973775,309,70.61943483,1.860727234,24,5,5,14,15,23,53,0,4954,1791,6980,0,14556,0.5
-12.079482,-77.032956,278711.8785,8663833.555,36749,112,87.27184986,15883.47668,3.589285714,0.069121475,0.001250606,0.030952381,15883.47668,0,0,15883.47668,15511.44096,0.976577186,182,87.27184986,2.096305361,174,94,47,33,183,201,595,17,42464,10020,162049,3859,223423,0.774946557
-12.0293,-76.926713,290247.5274,8669471.213,9666,176,81.70966147,21081.09266,3.221590909,0.051606396,0.001355981,0.019886364,17720.56837,3360.524293,0,21081.09266,5238.312417,0.295606343,258,81.70966147,2.342524449,102,28,19,55,231,115,326,8,45064,19718,54435,935,124486,0.20861221
-11.930155,-77.057024,275975.0925,8680333.123,11279,207,79.17081893,23672.07486,3.090047393,0.047547563,0.000951916,0.037914692,21025.28753,2646.787326,0,23672.07486,6568.903565,0.312428715,299,79.17081893,2.233091948,34,11,6,17,17,14,46,0,1107,451,8557,86,10337,0.269330158
-12.058254,-77.021637,279935.9092,8666188.358,26848,106,98.07148519,16476.00951,3.594339623,0.067610063,0.001314445,0.018238994,14865.62889,973.262289,637.1183376,16476.00951,11883.32835,0.799382821,168,98.07148519,2.028163507,63,13,14,36,233,302,760,15,52803,23672,192903,1495,276944,0.670091874
-11.980968,-76.942474,288489.1403,8674802.845,1142,38,136.6377922,7924.991947,3.605263158,0.099059586,0.001823901,0.01754386,7924.991947,0,0,7924.991947,0,0,58,136.6377922,1.606649998,1,1,0,0,8,2,17,0,8446,1005,10840,0,20305,0.5
-12.118871,-77.036776,278330.5922,8659471.144,27357,140,78.75207108,18349.23256,3.557142857,0.057886486,0.001355143,0.081666667,18349.23256,0,0,18349.23256,16394.36695,0.893463359,233,78.75207108,2.095034361,141,99,28,14,135,242,924,77,30616,15298,199446,12242,262839,0.539631566
-12.041227,-77.068872,274770.6994,8668041.954,24038,85,87.58357444,11911.36612,3.260869565,0.081063864,0.001452586,0.016304348,11911.36612,0,0,11911.36612,4490.950158,0.377030654,136,87.58357444,2.21547785,4,1,2,1,269,188,779,9,55950,13489,203925,771,282934,0.707302388
-12.047134,-77.042479,277650.7009,8667410.69,24484,136,90.12401991,18926.04418,3.335714286,0.059849263,0.001144458,0.031666667,13724.38301,5158.538326,0,18882.92134,9861.094454,0.718509127,210,89.91867303,2.61162676,66,14,20,32,156,169,447,9,35588,9086,141268,771,191046,0.561384224
-12.030565,-77.090177,272442.0233,8669197.23,36996,223,70.47014464,25933.01323,3.575892857,0.043769947,0.001413817,0,24127.48435,1805.528882,0,25933.01323,5361.818087,0.222228642,368,70.47014464,1.505858978,35,12,3,20,226,38,664,0,40724,8806,125314,0,183776,0.5
-12.030486,-77.091117,272343.917,8669207.548,36996,223,70.47014464,25933.01323,3.575892857,0.043769947,0.001413817,0,24127.48435,1805.528882,0,25933.01323,5361.818087,0.222228642,368,70.47014464,1.505858978,35,12,3,20,226,38,664,0,40724,8806,125314,0,183776,0.5
-12.099749,-77.018594,280296.3871,8661610.197,18667,156,74.83437273,17660.91196,3.275641026,0.057160581,0.001231015,0.083974359,15005.35094,2480.35937,0,17485.71031,9629.548234,0.641740955,237,73.77936839,2.028343701,88,19,48,21,216,404,1478,42,72045,55601,401573,22251,620153,0.517014731
-12.170666,-76.993812,283054.1049,8653774.543,9905,50,82.28874339,6171.655754,2.758064516,0.111805923,0.001711717,0.02311828,6171.655754,0,0,6171.655754,2278.363798,0.369165729,75,82.28874339,3.128413589,16,5,7,4,55,43,121,2,12372,4060,46190,82,67032,0.5
-12.128196,-76.990622,283368.0297,8658479.318,11097,188,73.97729393,20491.71042,3.25,0.052256639,0.001279983,0.020567376,18736.85265,1754.857766,0,20491.71042,8522.646119,0.454860071,277,73.97729393,1.913846606,38,19,8,11,162,268,774,16,81488,38734,114211,5091,253988,0.259727555
-12.076238,-76.989688,283424.1056,8664233.318,17228,194,76.56187458,22202.94363,3.133663366,0.051815551,0.001139571,0.040429043,19478.40606,2724.537566,0,22202.94363,8045.582743,0.413051392,290,76.56187458,2.812142298,67,32,10,25,267,219,581,24,57664,24551,132845,2504,228077,0.5
-12.07332,-76.991967,283171.3268,8664552.353,17228,194,76.56187458,22202.94363,3.133663366,0.051815551,0.001139571,0.040429043,19478.40606,2724.537566,0,22202.94363,8045.582743,0.413051392,290,76.56187458,2.812142298,67,32,10,25,267,219,581,24,57664,24551,132845,2504,228077,0.5
-12.077378,-77.048424,277033.2255,8664053.403,24466,129,82.4161067,17719.46294,3.697674419,0.056239223,0.001312896,0.082650425,17719.46294,0,0,17719.46294,16441.86371,0.927898535,215,82.4161067,1.985113854,112,40,33,39,27,32,148,8,6876,934,20781,3088,32377,0.512947572
-11.991571,-77.06792,274838.3525,8673530.738,27831,148,84.02281159,18653.06417,3.163398693,0.055587734,0.001231008,0.031590414,18653.06417,0,0,18653.06417,5536.773742,0.29682918,222,84.02281159,2.060023545,153,82,22,49,42,26,80,2,5171,558,7858,125,14216,0.510687567
-12.103043,-76.973883,285165.9433,8661280.647,14303,105,89.57231524,13794.13655,3.036036036,0.077988414,0.001133754,0.057057057,13794.13655,0,0,13794.13655,5537.92461,0.401469464,154,89.57231524,2.133329042,54,21,16,17,192,350,1002,31,88978,42332,184973,6648,342493,0.5
-12.10031,-76.971125,285468.643,8661581.574,14303,105,89.57231524,13794.13655,3.036036036,0.077988414,0.001133754,0.057057057,13794.13655,0,0,13794.13655,5537.92461,0.401469464,154,89.57231524,2.133329042,54,21,16,17,192,350,1002,31,88978,42332,184973,6648,342493,0.5
-12.12699,-77.028893,279197.3647,8658581.347,34111,144,81.10709025,18654.63076,3.462585034,0.042332398,0.001092962,0.092517007,17016.31183,1219.563464,379.3806014,18615.25589,14339.01877,0.842663141,230,80.93589519,2.414738815,143,93,38,12,141,251,970,84,31670,15584,203889,14430,271124,0.5
-12.106279,-77.030878,278962.576,8660870.031,18539,140,89.43524832,19318.01364,3.253424658,0.054230961,0.001012833,0.051369863,14669.32862,1802.188979,2846.496041,19318.01364,11502.98498,0.784152109,216,89.43524832,2.670634493,45,15,21,9,351,646,2402,119,102661,70899,601019,34493,882992,0.5
-12.082341,-77.033375,278670.6245,8663523.432,24274,133,86.63044103,19405.21879,3.766917293,0.060075153,0.001182982,0.035338346,19408.40729,0,0,19408.40729,19377.58367,0.998411842,224,86.64467539,2.051884051,254,142,57,55,208,351,1448,46,70854,45107,359639,24413,560268,0.564338846
-12.388303,-76.778285,306669.0001,8629864.502,16996.26628,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.5
-12.387245,-76.77717,306787.8135,8629986.991,16996.26628,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.5
-12.38712,-76.776658,306842.1144,8629998.416,16996.26628,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.5
-12.363686,-76.795906,304736.7261,8632573.206,16996.26628,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.5
-12.029348,-76.935867,289245.6088,8669464.172,10233,189,78.07526408,22173.375,3.173469388,0.049527154,0.001323597,0.005102041,22173.375,0,0,22173.375,5192.508383,0.234177629,284,78.07526408,1.797422122,33,17,3,13,250,143,422,10,55706,22145,64998,986,149574,0.220591493
-12.14535,-76.987906,283675.8596,8656578.451,8934,136,87.80978428,17298.5275,3.145985401,0.059368192,0.001067548,0.081508516,14937.94886,2360.578643,0,17298.5275,4333.867194,0.290124651,197,87.80978428,2.198815144,48,14,13,21,162,268,774,16,81488,38734,114211,5091,253988,0.226332687
-12.327203,-76.824979,301544.2826,8636589.859,1461,114,77.98432619,13725.24141,3.041322314,0.059483876,0.001664993,0.050964187,13725.24141,0,0,13725.24141,2256.482899,0.164403877,176,77.98432619,1.849208737,38,24,4,10,0,0,0,1,0,4,327,1,332,0.22054914
-12.026567,-76.822596,301582.1316,8669847.246,335,246,50.50756558,19495.92032,2.966911765,0.044851735,0.001632579,0.036764706,19495.92032,0,0,19495.92032,2170.907968,0.11135191,386,50.50756558,1.85456051,4,3,0,1,231,115,326,8,45064,19718,54435,935,124486,0.173390604
-12.049068,-77.107796,270540.8524,8667135.613,20531,170,64.21390273,16117.68959,3.094972067,0.05985523,0.001155462,0.037243948,15641.31787,0,0,15641.31787,3969.656238,0.253792952,251,62.31600744,2.242705431,62,17,26,19,113,19,332,0,20362,4403,62657,0,91888,0.550680432
-12.046823,-77.109206,270386.4261,8667388.93,20531,170,64.21390273,16117.68959,3.094972067,0.05985523,0.001155462,0.037243948,15641.31787,0,0,15641.31787,3969.656238,0.253792952,251,62.31600744,2.242705431,62,17,26,19,113,19,332,0,20362,4403,62657,0,91888,0.550680432
-12.107003,-77.019811,280171.7025,8660801.545,18667,156,74.83437273,17660.91196,3.275641026,0.057160581,0.001231015,0.083974359,15005.35094,2480.35937,0,17485.71031,9629.548234,0.641740955,237,73.77936839,2.028343701,88,19,48,21,216,404,1478,42,72045,55601,401573,22251,620153,0.517014731
-12.104351,-77.020636,280082.4715,8661088.57,18667,156,74.83437273,17660.91196,3.275641026,0.057160581,0.001231015,0.083974359,15005.35094,2480.35937,0,17485.71031,9629.548234,0.641740955,237,73.77936839,2.028343701,88,19,48,21,216,404,1478,42,72045,55601,401573,22251,620153,0.517014731
-12.113748,-77.033041,278740.0272,8660049.573,17153,133,80.75400206,16877.58643,3.466165414,0.065975139,0.001234702,0.069674185,15560.80405,1317.926049,0,16878.7301,13574.5411,0.872354735,209,80.75947414,2.101094645,116,58,37,21,316,561,2224,115,94594,59471,538304,33567,790730,0.578654276
-12.05699,-77.026294,279423.0253,8666328.414,27214,89,100.5073956,14071.03538,3.522222222,0.081955794,0.001125683,0.024074074,12296.54128,1774.494099,0,14071.03538,11191.61315,0.910143178,140,100.5073956,2.671898119,127,16,36,75,389,471,1207,24,88391,32758,334171,2266,467990,0.735689495
-11.966125,-77.054216,276309.6523,8676363.3,10367,59,84.61006307,7107.245297,3.213114754,0.069963879,0.001917137,0.050819672,6089.154644,1018.090654,0,7107.245297,1587.703235,0.260742801,84,84.61006307,2.857248581,5,1,1,3,20,23,65,1,3933,589,16328,206,21192,0.5
-12.126864,-76.959383,286763.6381,8658647.757,8652,207,62.91952671,20008.4095,3.170506912,0.048317139,0.001418297,0.020737327,20008.4095,0,0,20008.4095,468.4528921,0.0234128,318,62.91952671,1.822910944,1,0,0,1,177,291,827,16,86442,40525,121191,5091,268544,0.181620088
-12.136639,-76.947992,288012.3816,8657583.464,11285,200,65.63283611,20411.81203,3.110091743,0.064003509,0.001057696,0.031345566,20411.81203,0,0,20411.81203,4229.15224,0.207191416,311,65.63283611,1.687939305,2,0,0,2,0,0,0,0,0,0,0,0,0,0.364565902
-12.149635,-76.942924,288577.839,8656149.141,11285,142,62.69297435,14356.69113,2.892215569,0.055965615,0.001814676,0.03493014,14356.69113,0,0,14356.69113,0,0,229,62.69297435,2.033427005,3,0,0,3,0,0,0,0,0,0,0,0,0,0.269658241
-12.172585,-76.949918,287834.0954,8653599.015,21984,256,60.69444357,23913.61077,3.05734767,0.050578985,0.001129657,0.035364397,23913.61077,0,0,23913.61077,70.53112212,0.002949413,394,60.69444357,1.822966331,1,0,1,0,15,23,53,0,4954,1791,6980,0,14556,0.5
-12.079563,-76.991891,283187.2878,8663855.4,17228,194,76.56187458,22202.94363,3.133663366,0.051815551,0.001139571,0.040429043,19478.40606,2724.537566,0,22202.94363,8045.582743,0.413051392,290,76.56187458,2.812142298,67,32,10,25,267,219,581,24,57664,24551,132845,2504,228077,0.5
-12.053976,-77.123382,268846.0916,8666580.335,22327,150,80.88929084,18523.6476,3.111801242,0.057702938,0.00115252,0.059213251,13593.14458,4930.503018,0,18523.6476,5539.37771,0.407512601,229,80.88929084,2.372865828,15,5,3,7,113,19,332,0,20362,4403,62657,0,91888,0.52273303
-12.053235,-77.119766,269237.4689,8666671.887,22205,176,73.61080988,19138.81057,3.163934426,0.049120113,0.001089833,0.038251366,16263.9616,2874.848969,0,19138.81057,5654.094258,0.347645574,260,73.61080988,2.277970229,14,9,0,5,113,19,332,0,20362,4403,62657,0,91888,0.5
-12.061774,-77.106525,270693.2268,8665731.481,19825,166,75.01226551,19203.13997,2.935483871,0.055145433,0.001367509,0.034050179,16767.10488,2436.035088,0,19203.13997,2054.599226,0.122537507,256,75.01226551,2.329216217,25,20,4,1,127,42,440,7,23165,5695,80636,576,115975,0.501758903
-12.084224,-77.065293,275198.6229,8663287.19,24324,168,82.0744129,20928.97529,3.289017341,0.051125764,0.000937295,0.030828516,17240.09634,3878.910628,0,21119.00697,12676.89309,0.735314515,262,80.60689683,2.738743282,54,23,11,20,23,39,153,5,11485,1145,57799,2856,74435,0.5
-12.026573,-76.919446,291040.4383,8669775.492,5004,67,60.74161919,5891.937061,3.073529412,0.083752361,0.002770343,0,5891.937061,0,0,5891.937061,0,0,97,60.74161919,3.426979686,5,1,0,4,231,115,326,8,45064,19718,54435,935,124486,0.5
-12.043567,-76.97517,284976.9962,8667851.581,13848,137,78.54217404,16493.85655,3.357664234,0.055856909,0.001643448,0.01946472,16493.85655,0,0,16493.85655,5127.972024,0.310901942,210,78.54217404,1.746091362,39,15,9,15,28,33,116,2,14727,2928,15650,51,37314,0.5
-12.035647,-76.951742,287529.8625,8668754.986,23128,163,82.89725785,19729.54737,3.213414634,0.051998068,0.001286395,0,19729.54737,0,0,19729.54737,5431.543485,0.275299954,238,82.89725785,1.830250911,33,12,6,15,19,28,96,2,10642,2427,10563,51,25088,0.5
-11.936684,-76.971759,285262.6681,8679681.469,12568,153,75.21242902,18050.98296,3.316455696,0.056267921,0.001592175,0.032700422,17115.74311,935.2398518,0,18050.98296,2656.793943,0.155225159,240,75.21242902,1.802907874,19,5,4,10,40,35,91,0,22162,1032,12518,120,35974,0.380705986
-12.066788,-77.073181,274323.8087,8665205.909,17131,187,75.04587121,20787.70633,3.113402062,0.054922029,0.001238611,0.020618557,20787.70633,0,0,20787.70633,8217.177226,0.395290231,277,75.04587121,2.033723763,24,9,1,14,180,212,589,18,41206,10829,178199,1782,238553,0.5
